id,inTexts,outTexts,inCalls,outCalls
VE7L3751Z,"[1, 4, 6, 9, 3, 2, 0, 1, 4, 2, 1, 1, 1, 0, 0, 0, 1, 3, 1, 0, 0, 0, 3, 0, 1, 4, 2, 2, 0, 3, 0, 3, 2, 2, 1, 1, 2, 1, 4, 1, 0, 0, 0, 4, 3, 0, 0, 2, 1, 0, 3, 0, 2, 1, 1, 0, 0, 1, 3, 2, 1, 1, 2, 0, 1, 0, 2, 1, 0, 0, 0, 0, 0, 5, 1, 1, 0, 0, 0, 2, 0, 1, 1, 0, 0, 3, 5, 3, 1, 3, 2, 3, 2, 4, 1, 1, 3, 0, 0, 2, 1, 2, 1, 3, 0, 0, 1, 0, 3, 1, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 2360, 0, 45, 164, 0, 0, 0, 3390, 0, 10, 29, 0, 0, 0, 0, 0, 1439, 90, 138, 0, 113, 2495, 0, 0, 0, 93, 0, 0, 3076, 136, 11, 0, 12, 0, 0, 0, 82, 1388, 0, 0, 0, 0, 0, 0, 160, 288, 0, 0, 0, 30, 0, 4, 8, 170, 0, 9, 267, 12, 200, 10, 854, 0, 0, 115, 26, 126, 5, 85, 0, 0, 0, 164, 1290, 83, 0, 0, 0, 0, 0, 595, 12, 0, 0, 0, 3675, 0, 0, 0, 5, 0, 0, 62, 0, 382, 444, 6, 0, 0, 3129, 14, 75, 0, 133, 0, 0, 0, 0, 2888, 30, 266, 0]","[0, 1214, 59, 320, 351, 865, 0, 59, 0, 0, 0, 52, 65, 0, 0, 0, 0, 1181, 0, 235, 28, 0, 701, 1232, 299, 37, 328, 0, 214, 0, 149, 399, 18, 523, 0, 0, 0, 87, 439, 213, 0, 0, 0, 0, 0, 0, 622, 0, 0, 0, 12, 0, 0, 205, 120, 0, 0, 22, 89, 112, 549, 2103, 0, 0, 0, 42, 4, 220, 784, 1, 320, 0, 217, 0, 8, 85, 0, 0, 0, 0, 0, 853, 0, 0, 0, 0, 385, 30, 310, 999, 0, 0, 130, 6, 0, 386, 168, 0, 0, 56, 0, 353, 314, 2181, 0, 0, 0, 0, 0, 60, 600, 0]"
VFRO3ZS97,"[9, 28, 15, 16, 8, 22, 12, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 751, 2834, 0, 0, 0, 631, 0, 635, 160, 1271, 1108, 0, 923, 830, 3665, 1831, 1735, 1916, 0, 0, 1595, 1076, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5607, 0, 0, 1697, 2382, 0, 45, 577, 725, 326, 0, 1119, 3864, 4, 2113, 145, 4739, 0, 149, 345, 943, 7941, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
VKE3CHPPR,"[15, 2, 1, 19, 3, 0, 6, 5, 3, 8, 13, 8, 0, 10, 5, 4, 7, 25, 5, 8, 13, 24, 7, 11, 12, 4, 0, 6, 7, 25, 10, 1, 0, 1, 14, 4, 8, 2, 7, 12, 5, 5, 18, 4, 8, 0, 4, 13, 7, 9, 3, 3, 10, 2, 3, 9, 0, 9, 7, 5, 3, 6, 8, 19, 9, 18, 14, 8, 0, 3, 17, 9, 23, 10, 2, 3, 22, 4, 7, 10, 18, 1, 11, 20, 18, 0, 7, 1, 2, 4, 4, 7, 6, 8, 1, 4, 3, 1, 3, 3, 4, 5, 3, 0, 12, 14, 10, 5, 3, 19, 7, 14]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 111, 0, 0, 0, 171, 0, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 319, 26, 5, 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 20, 0, 149, 0, 667, 265, 0, 0, 0, 63, 0, 47, 0, 118, 141, 0, 0, 0, 0, 98, 0, 681, 0, 0, 0, 0, 0, 927, 0, 0, 0, 5, 0, 0, 0, 273, 0, 0, 0, 85, 0, 0, 0, 0, 0, 334, 0, 0, 40, 0, 0, 0, 0, 0, 313, 1043, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0]","[0, 0, 130, 599, 0, 52, 71, 167, 0, 0, 101, 0, 0, 0, 129, 153, 0, 133, 0, 22, 43, 0, 0, 63, 267, 0, 0, 0, 50, 47, 0, 225, 0, 0, 0, 1831, 0, 279, 61, 0, 0, 338, 214, 44, 2745, 112, 0, 0, 416, 0, 0, 0, 0, 52, 0, 0, 0, 21, 659, 227, 0, 0, 0, 58, 70, 38, 172, 0, 71, 10, 0, 0, 703, 211, 0, 0, 110, 18, 0, 0, 15, 0, 3, 911, 420, 0, 34, 42, 0, 0, 155, 0, 0, 621, 728, 0, 0, 0, 0, 0, 618, 178, 0, 0, 214, 128, 115, 387, 50, 0, 0, 74]"
VLUYC1ANM,"[0, 0, 0, 5, 4, 1, 16, 0, 0, 0, 2, 9, 4, 4, 18, 11, 21, 5, 26, 6, 1, 3, 1, 4, 3, 3, 3, 10, 6, 23, 6, 5, 12, 11, 2, 18, 2, 9, 4, 4, 2, 0, 6, 0, 2, 8, 6, 8, 4, 9, 4, 3, 0, 1, 0, 2, 2, 14, 7, 5, 15, 6, 5, 7, 1, 0, 3, 5, 3, 3, 1, 1, 0, 4, 8, 9, 2, 12, 1, 0, 1, 0, 2, 0, 0, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 1, 2, 3, 1, 0, 0, 0, 1, 0, 1, 1, 0, 3, 9, 0, 1, 1]","[1, 0, 1, 9, 2, 0, 9, 0, 0, 0, 1, 4, 3, 2, 10, 8, 5, 1, 2, 3, 2, 3, 1, 0, 3, 1, 0, 1, 4, 4, 4, 6, 10, 12, 1, 26, 1, 6, 3, 5, 0, 1, 1, 0, 2, 4, 3, 10, 5, 10, 5, 4, 0, 1, 1, 0, 2, 26, 18, 19, 14, 6, 7, 11, 4, 2, 1, 13, 3, 17, 6, 2, 0, 4, 0, 7, 0, 6, 0, 1, 0, 0, 1, 1, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1]","[0, 0, 0, 0, 0, 85, 0, 194, 0, 604, 22, 0, 184, 167, 0, 31, 21, 0, 441, 0, 0, 0, 126, 78, 0, 86, 46, 30, 0, 0, 109, 6, 6, 186, 0, 1698, 16, 43, 144, 446, 370, 78, 86, 205, 0, 234, 0, 268, 0, 6, 108, 820, 746, 0, 339, 248, 197, 868, 0, 161, 0, 0, 1, 0, 0, 746, 56, 357, 0, 10, 40, 118, 0, 90, 41, 31, 31, 44, 0, 15, 0, 0, 0, 31, 303, 0, 0, 0, 551, 1294, 0, 0, 0, 0, 0, 0, 0, 0, 133, 0, 0, 0, 0, 0, 0, 2891, 300, 511, 2232, 9, 0, 0]","[0, 0, 193, 30, 0, 71, 0, 0, 106, 100, 6, 0, 52, 0, 95, 53, 0, 15, 109, 0, 371, 329, 0, 0, 0, 33, 0, 0, 0, 78, 0, 248, 139, 45, 0, 310, 0, 221, 54, 66, 760, 65, 0, 52, 0, 136, 705, 131, 1947, 0, 176, 0, 0, 622, 37, 799, 103, 374, 0, 0, 0, 0, 37, 24, 17, 4, 0, 51, 0, 0, 0, 13, 7, 489, 159, 0, 0, 0, 0, 0, 0, 0, 97, 28, 0, 141, 7, 48, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 52, 0, 0, 979, 0, 258, 0]"
VN88VQWFH,"[1, 7, 6, 3, 5, 6, 11, 2, 4, 1, 1, 8, 11, 19, 5, 7, 1, 0, 2, 4, 5, 8, 11, 1, 1, 5, 5, 4, 5, 0, 4, 1, 0, 3, 15, 1, 2, 0, 0, 1, 6, 18, 4, 1, 2, 4, 0, 6, 2, 3, 5, 12, 1, 4, 1, 9, 5, 7, 3, 7, 13, 13, 10, 2, 3, 3, 2, 7, 8, 13, 1, 13, 24, 2, 4, 7, 10, 8, 18, 5, 3, 1, 7, 6, 6, 13, 8, 2, 4, 13, 10, 2, 7, 3, 2, 3, 13, 13, 7, 3, 15, 4, 11, 6, 4, 7, 9, 8, 6, 6, 6, 8]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 55, 269, 1788, 0, 115, 1731, 0, 0, 103, 0, 0, 0, 2441, 0, 0, 0, 0, 22, 0, 2687, 0, 805, 460, 0, 310, 34, 0, 30, 0, 23, 0, 2767, 50, 4296, 0, 0, 0, 0, 4, 41, 231, 0, 0, 0, 405, 0, 0, 47, 127, 1191, 0, 0, 0, 17, 321, 658, 795, 674, 144, 0, 0, 714, 200, 1479, 249, 0, 0, 1331, 245, 22, 27, 163, 0, 0, 390, 881, 0, 562, 10, 809, 97, 31, 0, 1260, 0, 0, 207, 2, 0, 2017, 0, 0, 0, 1105, 0, 0, 73, 941, 0, 0, 0, 0, 117, 420, 0, 0, 984, 0, 0, 137, 0]","[0, 42, 400, 0, 2016, 0, 211, 461, 0, 2443, 70, 0, 27, 1995, 4744, 0, 0, 344, 50, 544, 234, 1358, 230, 413, 0, 217, 6059, 0, 355, 0, 107, 26, 677, 83, 1551, 2027, 952, 67, 0, 2122, 233, 768, 145, 2134, 0, 1597, 0, 157, 35, 716, 0, 119, 16, 196, 68, 27, 4236, 557, 276, 36, 0, 100, 2764, 244, 120, 102, 0, 50, 42, 25, 166, 1168, 2929, 3, 0, 86, 99, 142, 6001, 19, 0, 2411, 0, 125, 235, 0, 0, 304, 5892, 246, 95, 222, 1142, 19, 0, 78, 3902, 897, 1588, 0, 0, 185, 43, 0, 52, 0, 0, 46, 141, 0, 787, 392]"
VP6XEW1BC,"[1, 4, 1, 0, 0, 1, 0, 6, 2, 1, 1, 4, 2, 2, 1, 0, 1, 2, 4, 3, 3, 1, 0, 2, 0, 2, 3, 1, 0, 0, 4, 2, 2, 0, 0, 3, 0, 1, 4, 4, 2, 0, 0, 5, 0, 1, 3, 2, 2, 1, 6, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 3, 0]","[0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 1, 7, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 4, 0, 2, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 0]","[0, 0, 120, 0, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 148, 0, 821, 0, 0, 0, 0, 14, 28, 0, 0, 0, 0, 0, 0, 465, 0, 0, 0, 0, 0, 28, 129, 317, 0, 0, 0, 0, 0, 0, 212, 0, 0, 3014, 62, 0, 0, 0, 0, 0, 0, 0, 2534, 0, 0, 13, 0, 0, 0, 28, 0, 9, 0, 0, 2740, 496, 547, 0, 0, 0, 0, 2141, 0, 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 134, 411, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 151, 634, 1368, 0, 0, 0, 0, 0]","[0, 7, 0, 6155, 18, 0, 1071, 3208, 0, 0, 2296, 0, 0, 0, 0, 169, 0, 0, 2969, 0, 0, 90, 1573, 24, 0, 0, 0, 0, 0, 7113, 0, 0, 1317, 0, 0, 0, 1092, 0, 0, 135, 442, 0, 0, 321, 509, 0, 0, 0, 0, 5, 0, 4517, 0, 0, 0, 0, 0, 2144, 0, 1027, 0, 2069, 0, 0, 0, 5, 340, 0, 1626, 129, 3491, 0, 17, 412, 137, 502, 63, 132, 496, 0, 0, 0, 0, 0, 193, 0, 543, 1576, 0, 0, 0, 929, 0, 837, 0, 1127, 0, 0, 2726, 0, 0, 0, 0, 0, 0, 910, 2087, 0, 0, 1217, 67, 0]"
VVHW94TQJ,"[57, 103, 51, 55, 75, 40, 61, 91, 42, 140, 83, 67, 78, 74, 59, 56, 55, 6, 9, 94, 51, 71, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2255, 3331, 10469, 4399, 2814, 20, 99, 0, 5121, 0, 1930, 0, 0, 392, 1427, 6193, 0, 1704, 0, 0, 0, 0, 1271, 3618, 4109, 0, 390, 0, 1565, 5913, 442, 2709, 0, 1306, 0, 7924, 5150, 1915, 1379, 0, 17, 0, 1838, 1062, 17, 4907, 2360, 9789, 0, 0, 3445, 0, 0, 2479, 0, 38, 1635, 11641, 4399, 703, 0, 0, 5678, 1511, 6439, 3947, 3299, 0, 9328, 9812, 1785, 3892, 2035, 4385, 0, 0, 0, 22, 0, 3104, 0, 0, 9, 5315, 554, 0, 3870, 1258, 2390, 0, 7385, 3596, 3218, 57, 2614, 6919, 0, 3947, 0, 4271, 2046, 5721, 730, 1429, 7989, 3625, 0, 6057, 1843, 0, 0, 0]","[901, 47, 1039, 141, 72, 2722, 0, 0, 0, 0, 60, 5811, 25, 0, 432, 0, 0, 0, 0, 0, 0, 106, 3880, 5346, 0, 0, 0, 38, 0, 0, 2118, 0, 0, 0, 4718, 44, 47, 68, 186, 0, 0, 0, 0, 2185, 1425, 0, 35, 0, 877, 32, 126, 0, 3215, 0, 108, 0, 678, 12, 165, 0, 0, 237, 0, 0, 363, 59, 178, 0, 0, 72, 244, 137, 7682, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 1919, 5638, 2171, 135, 0, 0, 24, 226, 7112, 0, 695, 0, 0, 4207, 467, 6309, 2400, 11002, 104, 34, 0, 1687, 529, 8237, 420, 502, 0, 5378]"
VXP00OA6H,"[9, 15, 6, 3, 9, 8, 9, 9, 3, 7, 1, 5, 25, 8, 15, 9, 7, 5, 15, 6, 12, 13, 4, 11, 2, 4, 3, 11, 15, 18, 48, 8, 16, 4, 17, 20, 33, 3, 7, 29, 6, 10, 13, 11, 7, 2, 7, 8, 12, 1, 3, 11, 4, 11, 0, 9, 6, 8, 10, 8, 12, 42, 16, 20, 17, 19, 1, 15, 14, 8, 14, 6, 8, 3, 8, 5, 20, 23, 13, 8, 0, 8, 6, 10, 15, 30, 5, 2, 0, 8, 5, 17, 16, 3, 5, 2, 7, 11, 6, 14, 6, 5, 8, 20, 16, 5, 10, 3, 0, 0, 3, 0]","[6, 6, 2, 4, 7, 2, 6, 2, 1, 2, 0, 1, 5, 0, 5, 2, 1, 0, 14, 7, 2, 8, 0, 5, 0, 1, 1, 1, 7, 12, 26, 1, 13, 2, 13, 18, 37, 1, 4, 34, 0, 7, 3, 4, 5, 1, 6, 7, 6, 1, 4, 5, 1, 6, 0, 6, 6, 5, 12, 3, 2, 28, 13, 16, 14, 19, 1, 8, 11, 9, 13, 4, 8, 2, 8, 2, 28, 18, 15, 16, 0, 4, 4, 6, 15, 16, 7, 0, 0, 5, 4, 4, 6, 2, 6, 1, 11, 8, 3, 6, 5, 2, 7, 16, 8, 3, 13, 2, 0, 3, 2, 0]","[0, 0, 0, 0, 0, 1544, 2204, 0, 0, 0, 0, 0, 0, 0, 0, 30, 1270, 0, 0, 26, 55, 13, 75, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 108, 0, 0, 0, 0, 396, 15, 0, 28, 768, 0, 35, 310, 174, 0, 0, 12, 1013, 0, 172, 324, 220, 1828, 1171, 52, 0, 1413, 170, 65, 401, 80, 0, 0, 0, 166, 0, 0, 1516, 579, 0, 120, 0, 0, 0, 74, 0, 0, 1107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 50, 0, 1588, 0, 0, 0, 19]","[0, 306, 0, 0, 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 426, 0, 24, 655, 0, 0, 0, 34, 0, 0, 518, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 1063, 0, 610, 0, 0, 19, 0, 0, 7, 0, 0, 0, 58, 1747, 30, 54, 0, 0, 0, 224, 1379, 0, 161, 0, 54, 0, 0, 0, 0, 0, 69, 0, 0, 0, 72, 0, 0, 3, 2, 0, 172, 228, 0, 0, 45, 0, 0, 0, 606, 0, 0, 0, 0, 0, 1927, 0, 0, 0, 34, 0, 0, 68, 449, 0, 0, 38, 0, 0, 179, 0]"
VXY2BPSLH,"[1, 6, 8, 12, 6, 13, 7, 13, 11, 12, 7, 9, 15, 11, 8, 8, 20, 12, 2, 8, 8, 9, 0, 1, 4, 11, 1, 10, 17, 7, 9, 5, 4, 16, 9, 15, 13, 2, 4, 2, 6, 11, 11, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 21, 0, 101, 0, 0, 390, 0, 0, 898, 0, 42, 596, 0, 0, 1377, 0, 20, 200, 0, 107, 0, 0, 171, 868]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 136, 92, 3, 100, 1602, 0, 290, 0, 0, 13, 2962, 542, 80, 0, 1144, 1816, 0, 0, 505, 1255, 177, 0, 554, 162, 482]"
W5X8EEBRW,"[7, 8, 4, 0, 0, 3, 0, 3, 26, 22, 5, 0, 0, 1, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1030, 541, 107, 1146, 0, 162, 721, 34, 137, 262, 319, 43, 1729, 32, 411, 0, 20, 886, 268, 267, 127, 1798, 86, 85, 1171, 43, 0, 0, 20, 1159, 155, 173, 32, 2177, 230, 426, 687, 0, 137, 92, 104, 0, 0, 932, 89, 305, 5865, 33, 373, 276, 79, 0, 60, 0, 0, 0, 2781, 394, 0, 0, 0, 0, 109, 362, 0, 0, 17, 33, 0, 0, 134, 116, 516, 553, 187, 612, 1186, 60, 0, 0, 47, 732, 721, 55, 118, 0, 666, 0, 0, 12, 472, 836, 0, 0, 627, 1716, 0, 431, 154, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[227, 809, 133, 2488, 25, 5, 0, 8, 2, 2086, 394, 10, 27, 45, 0, 0, 2, 307, 649, 113, 214, 306, 1083, 1, 912, 0, 110, 382, 0, 12, 18, 101, 1516, 383, 799, 382, 0, 54, 753, 0, 445, 249, 0, 0, 0, 1062, 1233, 1293, 0, 74, 712, 144, 437, 169, 82, 0, 0, 426, 71, 332, 0, 47, 52, 154, 6, 3, 445, 4992, 0, 0, 0, 14, 1, 27, 1751, 0, 0, 85, 0, 0, 0, 8, 0, 1, 17, 814, 15, 846, 0, 1198, 418, 0, 838, 0, 36, 56, 0, 0, 992, 186, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
